loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ
2015-04-16 19:54:01.692,1,47189.227269,0.02081298828125,-0.994415283203125,0.0005340576171875
2015-04-16 19:54:01.748,2,47189.236996125,0.0231781005859375,-0.971466064453125,-0.0231781005859375
2015-04-16 19:54:01.750,3,47189.24671662501,0.0208740234375,-0.9305419921875,-0.032196044921875
2015-04-16 19:54:01.750,4,47189.25643004167,0.0207672119140625,-1.000762939453125,-0.080963134765625
2015-04-16 19:54:01.751,5,47189.26618100001,0.0158233642578125,-0.9984893798828125,0.052642822265625
2015-04-16 19:54:01.751,6,47189.275870625,-0.0084075927734375,-1.022613525390625,0.0677337646484375
2015-04-16 19:54:01.752,7,47189.28559091667,0.039093017578125,-0.9610748291015625,0.0433807373046875
2015-04-16 19:54:01.752,8,47189.29531025,0.0096282958984375,-0.9765625,0.02410888671875
2015-04-16 19:54:01.753,9,47189.30503216667,0.084991455078125,-0.96514892578125,0.001739501953125
2015-04-16 19:54:01.754,10,47189.31475216667,-0.07281494140625,-1.006912231445312,0.0005340576171875
2015-04-16 19:54:01.754,11,47189.3244725,0.0139923095703125,-0.9811553955078125,-0.00634765625
2015-04-16 19:54:01.774,12,47189.33419162501,0.0255126953125,-0.9877166748046875,0.001434326171875
2015-04-16 19:54:01.806,13,47189.3439155,0.0205230712890625,-0.957305908203125,-0.0006256103515625
2015-04-16 19:54:01.806,14,47189.35363208334,0.027374267578125,-0.9810333251953125,0.00238037109375
2015-04-16 19:54:01.807,15,47189.36335833334,0.0216217041015625,-0.980133056640625,-0.00152587890625
2015-04-16 19:54:01.807,16,47189.373093375,0.0293426513671875,-0.9971771240234375,-0.000518798828125
2015-04-16 19:54:01.808,17,47189.38279579167,0.0319976806640625,-0.977142333984375,-0.0035858154296875
2015-04-16 19:54:01.815,18,47189.39251325,0.03570556640625,-0.9723358154296875,-0.0066070556640625
2015-04-16 19:54:01.826,19,47189.40230150001,0.03009033203125,-0.9743194580078125,-0.002593994140625
2015-04-16 19:54:01.834,20,47189.41200766667,0.028411865234375,-0.996246337890625,0.0014495849609375
2015-04-16 19:54:01.844,21,47189.42167512501,0.0256195068359375,-0.991546630859375,0.00732421875
2015-04-16 19:54:01.855,22,47189.431396125,0.0293121337890625,-0.980072021484375,0.0072174072265625
2015-04-16 19:54:01.869,23,47189.44111158334,0.0283355712890625,-0.97344970703125,0.0091705322265625
2015-04-16 19:54:01.895,24,47189.45083408333,0.032196044921875,-0.98101806640625,0.0101776123046875
2015-04-16 19:54:01.896,25,47189.46055108334,0.0341339111328125,-0.9857330322265625,0.011138916015625
2015-04-16 19:54:01.897,26,47189.47027345833,0.0360260009765625,-0.991424560546875,0.0072174072265625
2015-04-16 19:54:01.903,27,47189.47999620833,0.0350341796875,-0.980987548828125,0.0101470947265625
2015-04-16 19:54:01.912,28,47189.48971208333,0.037750244140625,-0.9780731201171875,0.00225830078125
2015-04-16 19:54:01.921,29,47189.49946716667,0.034027099609375,-0.980010986328125,0.006195068359375
2015-04-16 19:54:01.931,30,47189.50915279167,0.0377349853515625,-0.98565673828125,-0.00262451171875
2015-04-16 19:54:01.941,31,47189.51887470834,0.0349578857421875,-0.9857025146484375,0.0013275146484375
2015-04-16 19:54:01.951,32,47189.52860829167,0.035797119140625,-0.979949951171875,-0.0036163330078125
2015-04-16 19:54:01.970,33,47189.538317125,0.035858154296875,-0.97808837890625,0.0022735595703125
2015-04-16 19:54:01.994,34,47189.54803345833,0.032989501953125,-0.98095703125,-0.001617431640625
2015-04-16 19:54:01.994,35,47189.55775658334,0.0349884033203125,-0.98760986328125,0.0023345947265625
2015-04-16 19:54:01.995,36,47189.56753383334,0.0396575927734375,-0.983734130859375,0.00030517578125
2015-04-16 19:54:01.999,37,47189.57719320834,0.0406341552734375,-0.981842041015625,0.0041961669921875
2015-04-16 19:54:02.010,38,47189.586921,0.0387420654296875,-0.9809112548828125,0.00421142578125
2015-04-16 19:54:02.020,39,47189.59663525,0.0368804931640625,-0.979034423828125,0.0071563720703125
2015-04-16 19:54:02.029,40,47189.60646291667,0.035980224609375,-0.9847564697265625,0.0071868896484375
2015-04-16 19:54:02.039,41,47189.61619625,0.0388336181640625,-0.9856719970703125,0.008148193359375
2015-04-16 19:54:02.049,42,47189.62579275,0.0378265380859375,-0.9818878173828125,0.0061798095703125
2015-04-16 19:54:02.071,43,47189.635513375,0.036895751953125,-0.9847412109375,0.0052337646484375
2015-04-16 19:54:02.100,44,47189.64523345834,0.0349578857421875,-0.981903076171875,0.0042572021484375
2015-04-16 19:54:02.100,45,47189.65495116667,0.039794921875,-0.9866180419921875,0.0081634521484375
2015-04-16 19:54:02.101,46,47189.66466933334,0.034027099609375,-0.9847564697265625,0.0023193359375
2015-04-16 19:54:02.101,47,47189.67438591667,0.0397491455078125,-0.98187255859375,0.0091094970703125
2015-04-16 19:54:02.107,48,47189.68417141667,0.037750244140625,-0.9799652099609375,0.0012664794921875
2015-04-16 19:54:02.118,49,47189.6957745,0.031158447265625,-0.9810028076171875,0.0023345947265625
2015-04-16 19:54:02.130,50,47189.70549991667,0.0320892333984375,-0.980987548828125,0.0013427734375
2015-04-16 19:54:02.139,51,47189.71524708334,0.0348663330078125,-0.9809417724609375,-0.0026092529296875
2015-04-16 19:54:02.148,52,47189.72498945834,0.0330047607421875,-0.9799957275390625,0.000335693359375
2015-04-16 19:54:02.173,53,47189.73475533334,0.034912109375,-0.977142333984375,0.0022735595703125
