loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ
2015-04-16 19:58:22.999,1140,47450.55335908334,-0.80364990234375,-0.063812255859375,0.0372467041015625
2015-04-16 19:58:23.000,1141,47450.56307558333,-0.7394256591796875,-0.0677642822265625,0.0219268798828125
2015-04-16 19:58:23.001,1142,47450.57279679167,-0.7178192138671875,-0.0579681396484375,0.0138092041015625
2015-04-16 19:58:23.002,1143,47450.58251033333,-0.7368011474609375,-0.05438232421875,0.01300048828125
2015-04-16 19:58:23.011,1144,47450.59222720833,-0.7311248779296875,-0.0609588623046875,0.009033203125
2015-04-16 19:58:23.021,1145,47450.60194741667,-0.6971435546875,-0.033966064453125,0.0174102783203125
2015-04-16 19:58:23.032,1146,47450.61166854167,-0.6732025146484375,-0.0413665771484375,0.032928466796875
2015-04-16 19:58:23.042,1147,47450.62148979167,-0.640167236328125,-0.0323944091796875,0.0296173095703125
2015-04-16 19:58:23.051,1148,47450.63121120834,-0.6343994140625,-0.0390167236328125,0.032562255859375
2015-04-16 19:58:23.097,1149,47450.64081375,-0.6971588134765625,-0.025421142578125,0.0203094482421875
2015-04-16 19:58:23.098,1150,47450.65053154167,-0.7702789306640625,-0.0233154296875,0.00433349609375
2015-04-16 19:58:23.099,1151,47450.66025179167,-0.828887939453125,-0.0221099853515625,0.0117645263671875
2015-04-16 19:58:23.099,1152,47450.669967875,-0.8505859375,-0.0053253173828125,0.0295562744140625
2015-04-16 19:58:23.100,1153,47450.67968770834,-0.830413818359375,-0.008026123046875,0.0490264892578125
2015-04-16 19:58:23.111,1154,47450.68953720834,-0.7970428466796875,-0.045684814453125,0.0469207763671875
2015-04-16 19:58:23.119,1155,47450.699121875,-0.7558746337890625,0.01092529296875,0.0403594970703125
2015-04-16 19:58:23.128,1156,47450.70883995834,-0.832672119140625,0.0148468017578125,0.033233642578125
2015-04-16 19:58:23.138,1157,47450.71855858334,-0.9676055908203125,-0.0551910400390625,0.03094482421875
2015-04-16 19:58:23.148,1158,47450.728272,-1.027511596679688,-0.0396270751953125,0.0206298828125
2015-04-16 19:58:23.211,1159,47450.73799554167,-1.031936645507812,0.0269622802734375,0.007598876953125
2015-04-16 19:58:23.212,1160,47450.7477115,-1.024032592773438,-0.0366363525390625,-0.00396728515625
2015-04-16 19:58:23.212,1161,47450.757429875,-0.9417877197265625,-0.0176544189453125,-0.00189208984375
2015-04-16 19:58:23.213,1162,47450.76715016667,-0.8340606689453125,-0.0011749267578125,-0.0089111328125
2015-04-16 19:58:23.214,1163,47450.77686558334,-0.7990570068359375,-0.002685546875,-0.0121917724609375
2015-04-16 19:58:23.216,1164,47450.78658495834,-0.9457855224609375,-0.008148193359375,-0.0127105712890625
2015-04-16 19:58:23.217,1165,47450.79630525001,-1.096206665039062,-0.0288543701171875,-0.01605224609375
2015-04-16 19:58:23.225,1166,47450.80602329167,-1.151290893554688,-0.02752685546875,-0.0273284912109375
2015-04-16 19:58:23.236,1167,47450.81578554167,-1.162399291992188,0.048492431640625,-0.0373992919921875
2015-04-16 19:58:23.245,1168,47450.82545875001,-1.1004638671875,0.007293701171875,-0.03094482421875
2015-04-16 19:58:23.268,1169,47450.83528954167,-1.1468505859375,0.020050048828125,-0.0217132568359375
2015-04-16 19:58:23.301,1170,47450.84489491667,-1.115631103515625,0.0261383056640625,-0.0220489501953125
2015-04-16 19:58:23.302,1171,47450.85461366667,-1.063400268554688,0.03045654296875,-0.0068511962890625
2015-04-16 19:58:23.303,1172,47450.86433679167,-1.031204223632812,0.02703857421875,-0.00909423828125
